Date and Time (UTC),300_1001_Sahko_8U_krs_8U_krs_G_01_P,Status,300_1002_Sahko_7_krs_7_krs_G_01_P,Status,300_1003_Sahko_7_krs_7_krs_G_02_P,Status,300_1004_Sahko_6_krs_6_krs_G_02_P,Status,300_1005_Sahko_6_krs_6_krs_G_01_P,Status,300_1006_Sahko_5_krs_5_krs_G_01_P,Status,300_1007_Sahko_5_krs_5_krs_G_021_P,Status,300_1008_Sahko_5_krs_5_krs_G_02_P,Status,300_1009_Sahko_5_krs_5_krs_F_01_P,Status,300_1010_Sahko_4_krs_4_krs_F_01_P,Status,300_1011_Sahko_4_krs_4_krs_G_02_P,Status,300_1012_Sahko_4_krs_4_krs_G_01_P,Status,300_1013_Sahko_3_krs_3_krs_F_01_P,Status,300_1014_Sahko_3_krs_3_krs_G_02_P,Status,300_1015_Sahko_3_krs_3_krs_G_01_P,Status,300_1016_Sahko_2_krs_2_krs_F_01_P,Status,300_1017_Sahko_2_krs_2_krs_G_01_P,Status,300_1018_Sahko_2_krs_2_krs_G_02_P,Status,300_1019_Sahko_2_krs_2_krs_G_03_P,Status
2016-10-11 08:10:00,7.666000,0,10.290000,0,11.460000,0,15.127000,0,11.562000,0,17.526000,0,0.061000,0,7.655000,0,12.247000,0,8.131000,0,10.417000,0,16.158000,0,4.857000,0,7.984000,0,8.286000,0,6.535000,0,22.425000,0,20.327000,0,3.852000,0
2016-10-11 08:15:00,7.674000,0,10.304000,0,11.479000,0,15.147000,0,11.577000,0,17.545000,0,0.061000,0,7.669000,0,12.263000,0,8.141000,0,10.428000,0,16.172000,0,4.865000,0,7.998000,0,8.298000,0,6.540000,0,22.442000,0,20.356000,0,3.853000,0
2016-10-11 08:20:00,7.683000,0,10.318000,0,11.498000,0,15.168000,0,11.592000,0,17.562000,0,0.061000,0,7.682000,0,12.279000,0,8.150000,0,10.438000,0,16.187000,0,4.873000,0,8.012000,0,8.310000,0,6.544000,0,22.458000,0,20.385000,0,3.853000,0
2016-10-11 08:25:00,7.691000,0,10.334000,0,11.518000,0,15.188000,0,11.606000,0,17.579000,0,0.061000,0,7.697000,0,12.295000,0,8.159000,0,10.449000,0,16.200000,0,4.880000,0,8.026000,0,8.322000,0,6.548000,0,22.475000,0,20.414000,0,3.854000,0
2016-10-11 08:30:00,7.699000,0,10.349000,0,11.538000,0,15.208000,0,11.620000,0,17.598000,0,0.061000,0,7.711000,0,12.311000,0,8.168000,0,10.460000,0,16.216000,0,4.889000,0,8.041000,0,8.333000,0,6.552000,0,22.491000,0,20.442000,0,3.855000,0
2016-10-11 08:35:00,7.707000,0,10.365000,0,11.558000,0,15.227000,0,11.634000,0,17.617000,0,0.061000,0,7.726000,0,12.327000,0,8.177000,0,10.470000,0,16.230000,0,4.898000,0,8.055000,0,8.345000,0,6.556000,0,22.508000,0,20.470000,0,3.856000,0
2016-10-11 08:40:00,7.715000,0,10.380000,0,11.574000,0,15.247000,0,11.649000,0,17.636000,0,0.061000,0,7.739000,0,12.343000,0,8.186000,0,10.480000,0,16.246000,0,4.907000,0,8.070000,0,8.358000,0,6.560000,0,22.524000,0,20.499000,0,3.856000,0
2016-10-11 08:45:00,7.723000,0,10.396000,0,11.592000,0,15.268000,0,11.666000,0,17.655000,0,0.061000,0,7.752000,0,12.359000,0,8.195000,0,10.491000,0,16.262000,0,4.915000,0,8.085000,0,8.372000,0,6.564000,0,22.541000,0,20.531000,0,3.857000,0
2016-10-11 08:50:00,7.731000,0,10.412000,0,11.610000,0,15.288000,0,11.682000,0,17.675000,0,0.061000,0,7.767000,0,12.376000,0,8.204000,0,10.502000,0,16.277000,0,4.924000,0,8.099000,0,8.385000,0,6.568000,0,22.557000,0,20.559000,0,3.858000,0
2016-10-11 08:55:00,7.740000,0,10.427000,0,11.627000,0,15.307000,0,11.698000,0,17.695000,0,0.061000,0,7.780000,0,12.392000,0,8.213000,0,10.512000,0,16.293000,0,4.933000,0,8.114000,0,8.398000,0,6.573000,0,22.574000,0,20.591000,0,3.858000,0
2016-10-11 09:00:00,7.748000,0,10.443000,0,11.644000,0,15.327000,0,11.713000,0,17.714000,0,0.061000,0,7.793000,0,12.408000,0,8.222000,0,10.523000,0,16.309000,0,4.941000,0,8.129000,0,8.412000,0,6.578000,0,22.590000,0,20.622000,0,3.859000,0
2016-10-11 09:05:00,7.757000,0,10.458000,0,11.662000,0,15.346000,0,11.729000,0,17.734000,0,0.062000,0,7.807000,0,12.424000,0,8.231000,0,10.533000,0,16.326000,0,4.950000,0,8.143000,0,8.425000,0,6.583000,0,22.607000,0,20.655000,0,3.860000,0
2016-10-11 09:10:00,7.765000,0,10.473000,0,11.680000,0,15.366000,0,11.744000,0,17.753000,0,0.062000,0,7.821000,0,12.440000,0,8.240000,0,10.544000,0,16.342000,0,4.958000,0,8.157000,0,8.438000,0,6.587000,0,22.624000,0,20.685000,0,3.860000,0
2016-10-11 09:15:00,7.773000,0,10.488000,0,11.698000,0,15.385000,0,11.759000,0,17.772000,0,0.062000,0,7.835000,0,12.456000,0,8.249000,0,10.555000,0,16.357000,0,4.967000,0,8.172000,0,8.452000,0,6.593000,0,22.640000,0,20.713000,0,3.861000,0
2016-10-11 09:20:00,7.782000,0,10.504000,0,11.716000,0,15.405000,0,11.774000,0,17.790000,0,0.062000,0,7.849000,0,12.472000,0,8.258000,0,10.566000,0,16.373000,0,4.976000,0,8.186000,0,8.465000,0,6.597000,0,22.659000,0,20.742000,0,3.862000,0
2016-10-11 09:25:00,7.790000,0,10.519000,0,11.734000,0,15.426000,0,11.790000,0,17.809000,0,0.062000,0,7.862000,0,12.488000,0,8.268000,0,10.578000,0,16.389000,0,4.984000,0,8.200000,0,8.478000,0,6.601000,0,22.684000,0,20.770000,0,3.863000,0
2016-10-11 09:30:00,7.799000,0,10.534000,0,11.752000,0,15.447000,0,11.806000,0,17.830000,0,0.062000,0,7.874000,0,12.505000,0,8.277000,0,10.589000,0,16.405000,0,4.992000,0,8.214000,0,8.491000,0,6.605000,0,22.709000,0,20.798000,0,3.863000,0
2016-10-11 09:35:00,7.809000,0,10.549000,0,11.770000,0,15.468000,0,11.821000,0,17.849000,0,0.062000,0,7.887000,0,12.521000,0,8.286000,0,10.599000,0,16.420000,0,4.999000,0,8.229000,0,8.504000,0,6.609000,0,22.728000,0,20.825000,0,3.864000,0
2016-10-11 09:40:00,7.818000,0,10.563000,0,11.787000,0,15.489000,0,11.837000,0,17.868000,0,0.062000,0,7.899000,0,12.537000,0,8.295000,0,10.610000,0,16.435000,0,5.008000,0,8.243000,0,8.517000,0,6.613000,0,22.744000,0,20.854000,0,3.865000,0
2016-10-11 09:45:00,7.830000,0,10.577000,0,11.803000,0,15.509000,0,11.854000,0,17.889000,0,0.062000,0,7.912000,0,12.553000,0,8.304000,0,10.621000,0,16.451000,0,5.017000,0,8.258000,0,8.530000,0,6.617000,0,22.763000,0,20.882000,0,3.865000,0
2016-10-11 09:50:00,7.840000,0,10.593000,0,11.820000,0,15.529000,0,11.870000,0,17.909000,0,0.062000,0,7.925000,0,12.569000,0,8.314000,0,10.632000,0,16.466000,0,5.025000,0,8.272000,0,8.543000,0,6.621000,0,22.787000,0,20.910000,0,3.866000,0
2016-10-11 09:55:00,7.849000,0,10.608000,0,11.838000,0,15.549000,0,11.885000,0,17.929000,0,0.062000,0,7.937000,0,12.585000,0,8.323000,0,10.642000,0,16.481000,0,5.034000,0,8.286000,0,8.556000,0,6.625000,0,22.803000,0,20.937000,0,3.867000,0
2016-10-11 10:00:00,7.858000,0,10.624000,0,11.856000,0,15.568000,0,11.900000,0,17.949000,0,0.062000,0,7.951000,0,12.602000,0,8.332000,0,10.653000,0,16.496000,0,5.043000,0,8.300000,0,8.569000,0,6.629000,0,22.820000,0,20.965000,0,3.867000,0
2016-10-11 10:05:00,7.866000,0,10.639000,0,11.873000,0,15.588000,0,11.916000,0,17.969000,0,0.062000,0,7.964000,0,12.618000,0,8.341000,0,10.663000,0,16.513000,0,5.051000,0,8.314000,0,8.582000,0,6.634000,0,22.836000,0,20.993000,0,3.868000,0
2016-10-11 10:10:00,7.875000,0,10.655000,0,11.890000,0,15.607000,0,11.930000,0,17.990000,0,0.062000,0,7.976000,0,12.633000,0,8.351000,0,10.674000,0,16.529000,0,5.060000,0,8.328000,0,8.594000,0,6.638000,0,22.853000,0,21.021000,0,3.869000,0
2016-10-11 10:15:00,7.883000,0,10.671000,0,11.909000,0,15.626000,0,11.946000,0,18.009000,0,0.062000,0,7.992000,0,12.649000,0,8.360000,0,10.685000,0,16.544000,0,5.069000,0,8.342000,0,8.606000,0,6.645000,0,22.869000,0,21.048000,0,3.870000,0
2016-10-11 10:20:00,7.891000,0,10.686000,0,11.926000,0,15.646000,0,11.962000,0,18.028000,0,0.062000,0,8.006000,0,12.665000,0,8.369000,0,10.695000,0,16.559000,0,5.077000,0,8.358000,0,8.618000,0,6.652000,0,22.886000,0,21.076000,0,3.870000,0
2016-10-11 10:25:00,7.900000,0,10.701000,0,11.943000,0,15.665000,0,11.976000,0,18.048000,0,0.062000,0,8.021000,0,12.680000,0,8.379000,0,10.706000,0,16.574000,0,5.086000,0,8.376000,0,8.629000,0,6.657000,0,22.902000,0,21.104000,0,3.871000,0
2016-10-11 10:30:00,7.910000,0,10.716000,0,11.961000,0,15.684000,0,11.990000,0,18.067000,0,0.063000,0,8.035000,0,12.696000,0,8.388000,0,10.716000,0,16.589000,0,5.096000,0,8.394000,0,8.641000,0,6.661000,0,22.919000,0,21.132000,0,3.872000,0
2016-10-11 10:35:00,7.919000,0,10.730000,0,11.978000,0,15.704000,0,12.004000,0,18.085000,0,0.063000,0,8.049000,0,12.712000,0,8.397000,0,10.726000,0,16.605000,0,5.105000,0,8.411000,0,8.653000,0,6.665000,0,22.935000,0,21.160000,0,3.872000,0
2016-10-11 10:40:00,7.929000,0,10.744000,0,11.995000,0,15.723000,0,12.018000,0,18.103000,0,0.063000,0,8.063000,0,12.727000,0,8.406000,0,10.737000,0,16.621000,0,5.114000,0,8.427000,0,8.665000,0,6.669000,0,22.952000,0,21.188000,0,3.873000,0
2016-10-11 10:45:00,7.938000,0,10.757000,0,12.013000,0,15.743000,0,12.032000,0,18.121000,0,0.063000,0,8.078000,0,12.743000,0,8.415000,0,10.748000,0,16.637000,0,5.123000,0,8.441000,0,8.677000,0,6.673000,0,22.968000,0,21.216000,0,3.874000,0
2016-10-11 10:50:00,7.947000,0,10.772000,0,12.030000,0,15.762000,0,12.047000,0,18.141000,0,0.063000,0,8.092000,0,12.758000,0,8.424000,0,10.758000,0,16.652000,0,5.132000,0,8.456000,0,8.688000,0,6.677000,0,22.984000,0,21.244000,0,3.874000,0
2016-10-11 10:55:00,7.957000,0,10.787000,0,12.047000,0,15.782000,0,12.061000,0,18.160000,0,0.063000,0,8.105000,0,12.773000,0,8.433000,0,10.769000,0,16.668000,0,5.141000,0,8.471000,0,8.700000,0,6.681000,0,23.001000,0,21.272000,0,3.875000,0
2016-10-11 11:00:00,7.966000,0,10.803000,0,12.066000,0,15.801000,0,12.075000,0,18.180000,0,0.063000,0,8.119000,0,12.789000,0,8.443000,0,10.781000,0,16.684000,0,5.149000,0,8.486000,0,8.712000,0,6.687000,0,23.017000,0,21.300000,0,3.876000,0
2016-10-11 11:05:00,7.975000,0,10.818000,0,12.083000,0,15.820000,0,12.090000,0,18.200000,0,0.063000,0,8.133000,0,12.804000,0,8.452000,0,10.792000,0,16.699000,0,5.158000,0,8.500000,0,8.724000,0,6.692000,0,23.034000,0,21.328000,0,3.877000,0
2016-10-11 11:10:00,7.983000,0,10.833000,0,12.101000,0,15.839000,0,12.105000,0,18.220000,0,0.063000,0,8.147000,0,12.819000,0,8.461000,0,10.804000,0,16.714000,0,5.167000,0,8.514000,0,8.738000,0,6.698000,0,23.052000,0,21.355000,0,3.877000,0
2016-10-11 11:15:00,7.992000,0,10.848000,0,12.118000,0,15.858000,0,12.119000,0,18.240000,0,0.063000,0,8.161000,0,12.835000,0,8.470000,0,10.816000,0,16.729000,0,5.175000,0,8.529000,0,8.750000,0,6.703000,0,23.072000,0,21.383000,0,3.878000,0
2016-10-11 11:20:00,8.001000,0,10.863000,0,12.135000,0,15.877000,0,12.134000,0,18.261000,0,0.063000,0,8.175000,0,12.850000,0,8.479000,0,10.828000,0,16.744000,0,5.183000,0,8.543000,0,8.763000,0,6.708000,0,23.089000,0,21.411000,0,3.879000,0
2016-10-11 11:25:00,8.009000,0,10.878000,0,12.153000,0,15.897000,0,12.149000,0,18.281000,0,0.063000,0,8.189000,0,12.866000,0,8.488000,0,10.839000,0,16.759000,0,5.192000,0,8.558000,0,8.776000,0,6.712000,0,23.106000,0,21.440000,0,3.879000,0
2016-10-11 11:30:00,8.018000,0,10.893000,0,12.170000,0,15.916000,0,12.163000,0,18.301000,0,0.063000,0,8.203000,0,12.881000,0,8.497000,0,10.850000,0,16.774000,0,5.201000,0,8.573000,0,8.788000,0,6.716000,0,23.122000,0,21.468000,0,3.880000,0
2016-10-11 11:35:00,8.026000,0,10.908000,0,12.187000,0,15.935000,0,12.178000,0,18.320000,0,0.063000,0,8.217000,0,12.896000,0,8.506000,0,10.861000,0,16.788000,0,5.210000,0,8.587000,0,8.800000,0,6.722000,0,23.138000,0,21.496000,0,3.881000,0
2016-10-11 11:40:00,8.035000,0,10.924000,0,12.204000,0,15.955000,0,12.193000,0,18.338000,0,0.063000,0,8.231000,0,12.912000,0,8.515000,0,10.872000,0,16.803000,0,5.218000,0,8.602000,0,8.812000,0,6.728000,0,23.155000,0,21.523000,0,3.881000,0
2016-10-11 11:45:00,8.044000,0,10.939000,0,12.220000,0,15.974000,0,12.209000,0,18.358000,0,0.064000,0,8.245000,0,12.927000,0,8.524000,0,10.883000,0,16.817000,0,5.227000,0,8.616000,0,8.824000,0,6.732000,0,23.171000,0,21.551000,0,3.882000,0
2016-10-11 11:50:00,8.053000,0,10.955000,0,12.237000,0,15.994000,0,12.225000,0,18.378000,0,0.064000,0,8.260000,0,12.943000,0,8.533000,0,10.894000,0,16.832000,0,5.236000,0,8.631000,0,8.836000,0,6.736000,0,23.188000,0,21.579000,0,3.883000,0
2016-10-11 11:55:00,8.064000,0,10.970000,0,12.254000,0,16.014000,0,12.241000,0,18.397000,0,0.064000,0,8.274000,0,12.959000,0,8.543000,0,10.905000,0,16.847000,0,5.245000,0,8.645000,0,8.848000,0,6.740000,0,23.204000,0,21.606000,0,3.884000,0
2016-10-11 12:00:00,8.074000,0,10.985000,0,12.271000,0,16.033000,0,12.258000,0,18.417000,0,0.064000,0,8.289000,0,12.975000,0,8.552000,0,10.916000,0,16.861000,0,5.253000,0,8.660000,0,8.859000,0,6.744000,0,23.221000,0,21.634000,0,3.884000,0
2016-10-11 12:05:00,8.083000,0,10.999000,0,12.287000,0,16.053000,0,12.274000,0,18.435000,0,0.064000,0,8.303000,0,12.991000,0,8.561000,0,10.927000,0,16.875000,0,5.262000,0,8.675000,0,8.871000,0,6.748000,0,23.237000,0,21.662000,0,3.885000,0
2016-10-11 12:10:00,8.093000,0,11.013000,0,12.303000,0,16.072000,0,12.290000,0,18.453000,0,0.064000,0,8.318000,0,13.008000,0,8.570000,0,10.938000,0,16.889000,0,5.271000,0,8.690000,0,8.883000,0,6.752000,0,23.254000,0,21.690000,0,3.886000,0
2016-10-11 12:15:00,8.102000,0,11.028000,0,12.320000,0,16.092000,0,12.306000,0,18.471000,0,0.064000,0,8.332000,0,13.024000,0,8.579000,0,10.949000,0,16.903000,0,5.280000,0,8.704000,0,8.895000,0,6.756000,0,23.270000,0,21.718000,0,3.886000,0
2016-10-11 12:20:00,8.112000,0,11.043000,0,12.337000,0,16.111000,0,12.322000,0,18.491000,0,0.064000,0,8.346000,0,13.040000,0,8.588000,0,10.959000,0,16.917000,0,5.289000,0,8.718000,0,8.907000,0,6.760000,0,23.287000,0,21.745000,0,3.887000,0
2016-10-11 12:25:00,8.121000,0,11.058000,0,12.354000,0,16.130000,0,12.337000,0,18.509000,0,0.064000,0,8.359000,0,13.056000,0,8.598000,0,10.970000,0,16.930000,0,5.298000,0,8.733000,0,8.919000,0,6.764000,0,23.303000,0,21.773000,0,3.888000,0
2016-10-11 12:30:00,8.131000,0,11.072000,0,12.371000,0,16.149000,0,12.352000,0,18.527000,0,0.064000,0,8.373000,0,13.072000,0,8.607000,0,10.981000,0,16.944000,0,5.307000,0,8.749000,0,8.931000,0,6.769000,0,23.320000,0,21.801000,0,3.888000,0
2016-10-11 12:35:00,8.143000,0,11.086000,0,12.388000,0,16.169000,0,12.367000,0,18.544000,0,0.064000,0,8.387000,0,13.088000,0,8.616000,0,10.991000,0,16.958000,0,5.316000,0,8.766000,0,8.943000,0,6.773000,0,23.336000,0,21.828000,0,3.889000,0
2016-10-11 12:40:00,8.153000,0,11.101000,0,12.404000,0,16.188000,0,12.382000,0,18.562000,0,0.064000,0,8.400000,0,13.104000,0,8.625000,0,11.002000,0,16.972000,0,5.324000,0,8.781000,0,8.955000,0,6.777000,0,23.353000,0,21.856000,0,3.890000,0
2016-10-11 12:45:00,8.163000,0,11.116000,0,12.421000,0,16.207000,0,12.398000,0,18.580000,0,0.064000,0,8.414000,0,13.119000,0,8.634000,0,11.012000,0,16.986000,0,5.333000,0,8.795000,0,8.967000,0,6.781000,0,23.369000,0,21.884000,0,3.891000,0
2016-10-11 12:50:00,8.172000,0,11.131000,0,12.437000,0,16.226000,0,12.414000,0,18.598000,0,0.064000,0,8.427000,0,13.135000,0,8.643000,0,11.022000,0,16.999000,0,5.342000,0,8.809000,0,8.979000,0,6.786000,0,23.386000,0,21.911000,0,3.891000,0
2016-10-11 12:55:00,8.182000,0,11.145000,0,12.454000,0,16.246000,0,12.430000,0,18.615000,0,0.064000,0,8.441000,0,13.150000,0,8.652000,0,11.033000,0,17.013000,0,5.351000,0,8.823000,0,8.990000,0,6.789000,0,23.402000,0,21.938000,0,3.892000,0
2016-10-11 13:00:00,8.191000,0,11.159000,0,12.471000,0,16.265000,0,12.445000,0,18.633000,0,0.064000,0,8.455000,0,13.166000,0,8.661000,0,11.043000,0,17.027000,0,5.359000,0,8.838000,0,9.002000,0,6.793000,0,23.419000,0,21.967000,0,3.893000,0
2016-10-11 13:05:00,8.201000,0,11.173000,0,12.487000,0,16.284000,0,12.460000,0,18.651000,0,0.064000,0,8.469000,0,13.181000,0,8.670000,0,11.054000,0,17.041000,0,5.366000,0,8.852000,0,9.014000,0,6.797000,0,23.435000,0,21.994000,0,3.893000,0
2016-10-11 13:10:00,8.210000,0,11.187000,0,12.503000,0,16.303000,0,12.475000,0,18.669000,0,0.065000,0,8.483000,0,13.197000,0,8.679000,0,11.065000,0,17.056000,0,5.374000,0,8.865000,0,9.026000,0,6.801000,0,23.452000,0,22.022000,0,3.894000,0
2016-10-11 13:15:00,8.219000,0,11.202000,0,12.519000,0,16.323000,0,12.490000,0,18.690000,0,0.065000,0,8.498000,0,13.213000,0,8.688000,0,11.077000,0,17.070000,0,5.382000,0,8.878000,0,9.038000,0,6.804000,0,23.468000,0,22.050000,0,3.895000,0
2016-10-11 13:20:00,8.228000,0,11.216000,0,12.536000,0,16.342000,0,12.505000,0,18.708000,0,0.065000,0,8.513000,0,13.228000,0,8.697000,0,11.087000,0,17.085000,0,5.391000,0,8.891000,0,9.049000,0,6.808000,0,23.485000,0,22.077000,0,3.895000,0
2016-10-11 13:25:00,8.237000,0,11.230000,0,12.553000,0,16.361000,0,12.520000,0,18.728000,0,0.065000,0,8.527000,0,13.244000,0,8.706000,0,11.098000,0,17.100000,0,5.400000,0,8.904000,0,9.061000,0,6.812000,0,23.501000,0,22.105000,0,3.896000,0
2016-10-11 13:30:00,8.245000,0,11.244000,0,12.569000,0,16.380000,0,12.534000,0,18.747000,0,0.065000,0,8.541000,0,13.260000,0,8.715000,0,11.108000,0,17.114000,0,5.409000,0,8.918000,0,9.073000,0,6.815000,0,23.518000,0,22.133000,0,3.897000,0
2016-10-11 13:35:00,8.252000,0,11.257000,0,12.586000,0,16.399000,0,12.549000,0,18.765000,0,0.065000,0,8.556000,0,13.276000,0,8.723000,0,11.119000,0,17.129000,0,5.418000,0,8.930000,0,9.085000,0,6.819000,0,23.534000,0,22.160000,0,3.898000,0
2016-10-11 13:40:00,8.257000,0,11.271000,0,12.602000,0,16.418000,0,12.564000,0,18.783000,0,0.065000,0,8.570000,0,13.291000,0,8.732000,0,11.131000,0,17.142000,0,5.427000,0,8.942000,0,9.097000,0,6.823000,0,23.551000,0,22.188000,0,3.898000,0
2016-10-11 13:45:00,8.266000,0,11.286000,0,12.619000,0,16.437000,0,12.579000,0,18.802000,0,0.065000,0,8.584000,0,13.307000,0,8.741000,0,11.142000,0,17.155000,0,5.435000,0,8.954000,0,9.108000,0,6.826000,0,23.567000,0,22.216000,0,3.899000,0
2016-10-11 13:50:00,8.276000,0,11.302000,0,12.635000,0,16.456000,0,12.594000,0,18.819000,0,0.065000,0,8.599000,0,13.323000,0,8.750000,0,11.152000,0,17.168000,0,5.444000,0,8.966000,0,9.120000,0,6.830000,0,23.584000,0,22.243000,0,3.900000,0
2016-10-11 13:55:00,8.285000,0,11.316000,0,12.654000,0,16.475000,0,12.609000,0,18.837000,0,0.065000,0,8.614000,0,13.339000,0,8.759000,0,11.163000,0,17.181000,0,5.452000,0,8.980000,0,9.132000,0,6.834000,0,23.600000,0,22.271000,0,3.900000,0
2016-10-11 14:00:00,8.294000,0,11.332000,0,12.673000,0,16.495000,0,12.624000,0,18.857000,0,0.065000,0,8.629000,0,13.354000,0,8.768000,0,11.174000,0,17.196000,0,5.461000,0,8.994000,0,9.144000,0,6.837000,0,23.617000,0,22.299000,0,3.901000,0
2016-10-11 14:05:00,8.301000,0,11.348000,0,12.692000,0,16.515000,0,12.638000,0,18.876000,0,0.065000,0,8.645000,0,13.370000,0,8.777000,0,11.186000,0,17.211000,0,5.469000,0,9.008000,0,9.156000,0,6.841000,0,23.633000,0,22.327000,0,3.902000,0
2016-10-11 14:10:00,8.308000,0,11.364000,0,12.711000,0,16.535000,0,12.653000,0,18.895000,0,0.065000,0,8.661000,0,13.386000,0,8.786000,0,11.197000,0,17.228000,0,5.478000,0,9.023000,0,9.168000,0,6.845000,0,23.651000,0,22.356000,0,3.903000,0
2016-10-11 14:15:00,8.316000,0,11.378000,0,12.730000,0,16.555000,0,12.668000,0,18.914000,0,0.065000,0,8.676000,0,13.401000,0,8.795000,0,11.207000,0,17.241000,0,5.487000,0,9.037000,0,9.180000,0,6.849000,0,23.667000,0,22.383000,0,3.903000,0
2016-10-11 14:20:00,8.323000,0,11.393000,0,12.749000,0,16.575000,0,12.683000,0,18.932000,0,0.065000,0,8.692000,0,13.417000,0,8.805000,0,11.218000,0,17.254000,0,5.495000,0,9.050000,0,9.192000,0,6.853000,0,23.683000,0,22.411000,0,3.904000,0
2016-10-11 14:25:00,8.331000,0,11.408000,0,12.767000,0,16.595000,0,12.698000,0,18.951000,0,0.065000,0,8.708000,0,13.432000,0,8.814000,0,11.228000,0,17.267000,0,5.504000,0,9.064000,0,9.203000,0,6.857000,0,23.700000,0,22.439000,0,3.905000,0
2016-10-11 14:30:00,8.338000,0,11.424000,0,12.786000,0,16.615000,0,12.713000,0,18.971000,0,0.065000,0,8.724000,0,13.447000,0,8.823000,0,11.238000,0,17.279000,0,5.513000,0,9.078000,0,9.215000,0,6.861000,0,23.717000,0,22.466000,0,3.905000,0
2016-10-11 14:35:00,8.346000,0,11.439000,0,12.805000,0,16.635000,0,12.728000,0,18.990000,0,0.065000,0,8.739000,0,13.462000,0,8.832000,0,11.249000,0,17.292000,0,5.522000,0,9.092000,0,9.227000,0,6.864000,0,23.733000,0,22.494000,0,3.906000,0
2016-10-11 14:40:00,8.353000,0,11.454000,0,12.824000,0,16.655000,0,12.742000,0,19.009000,0,0.065000,0,8.754000,0,13.477000,0,8.841000,0,11.259000,0,17.304000,0,5.531000,0,9.106000,0,9.239000,0,6.868000,0,23.750000,0,22.522000,0,3.907000,0
2016-10-11 14:45:00,8.361000,0,11.469000,0,12.842000,0,16.675000,0,12.757000,0,19.026000,0,0.065000,0,8.769000,0,13.493000,0,8.850000,0,11.270000,0,17.316000,0,5.540000,0,9.119000,0,9.251000,0,6.872000,0,23.766000,0,22.549000,0,3.907000,0
2016-10-11 14:50:00,8.368000,0,11.483000,0,12.861000,0,16.695000,0,12.772000,0,19.045000,0,0.066000,0,8.783000,0,13.508000,0,8.859000,0,11.280000,0,17.328000,0,5.549000,0,9.133000,0,9.263000,0,6.875000,0,23.783000,0,22.577000,0,3.908000,0
2016-10-11 14:55:00,8.376000,0,11.497000,0,12.879000,0,16.715000,0,12.788000,0,19.063000,0,0.066000,0,8.798000,0,13.523000,0,8.869000,0,11.290000,0,17.340000,0,5.559000,0,9.147000,0,9.274000,0,6.879000,0,23.799000,0,22.604000,0,3.909000,0
2016-10-11 15:00:00,8.383000,0,11.511000,0,12.898000,0,16.735000,0,12.804000,0,19.081000,0,0.066000,0,8.812000,0,13.539000,0,8.878000,0,11.300000,0,17.352000,0,5.569000,0,9.160000,0,9.285000,0,6.883000,0,23.814000,0,22.630000,0,3.910000,0
2016-10-11 15:05:00,8.391000,0,11.524000,0,12.918000,0,16.755000,0,12.823000,0,19.099000,0,0.066000,0,8.827000,0,13.555000,0,8.887000,0,11.311000,0,17.365000,0,5.581000,0,9.175000,0,9.296000,0,6.887000,0,23.827000,0,22.655000,0,3.910000,0
2016-10-11 15:10:00,8.398000,0,11.538000,0,12.937000,0,16.775000,0,12.841000,0,19.118000,0,0.066000,0,8.842000,0,13.571000,0,8.897000,0,11.322000,0,17.377000,0,5.590000,0,9.188000,0,9.307000,0,6.891000,0,23.840000,0,22.679000,0,3.911000,0
2016-10-11 15:15:00,8.405000,0,11.551000,0,12.956000,0,16.796000,0,12.859000,0,19.136000,0,0.066000,0,8.857000,0,13.587000,0,8.906000,0,11.333000,0,17.389000,0,5.599000,0,9.203000,0,9.318000,0,6.895000,0,23.852000,0,22.704000,0,3.912000,0
2016-10-11 15:20:00,8.413000,0,11.564000,0,12.975000,0,16.816000,0,12.877000,0,19.154000,0,0.066000,0,8.872000,0,13.603000,0,8.916000,0,11.343000,0,17.402000,0,5.609000,0,9.217000,0,9.329000,0,6.899000,0,23.864000,0,22.729000,0,3.912000,0
2016-10-11 15:25:00,8.420000,0,11.577000,0,12.995000,0,16.836000,0,12.894000,0,19.172000,0,0.066000,0,8.886000,0,13.619000,0,8.925000,0,11.354000,0,17.414000,0,5.618000,0,9.231000,0,9.340000,0,6.903000,0,23.876000,0,22.753000,0,3.913000,0
2016-10-11 15:30:00,8.428000,0,11.590000,0,13.014000,0,16.857000,0,12.912000,0,19.191000,0,0.066000,0,8.901000,0,13.635000,0,8.935000,0,11.365000,0,17.426000,0,5.628000,0,9.245000,0,9.352000,0,6.907000,0,23.889000,0,22.778000,0,3.914000,0
2016-10-11 15:35:00,8.435000,0,11.603000,0,13.033000,0,16.877000,0,12.930000,0,19.210000,0,0.066000,0,8.916000,0,13.651000,0,8.944000,0,11.376000,0,17.438000,0,5.637000,0,9.259000,0,9.363000,0,6.910000,0,23.901000,0,22.802000,0,3.914000,0
2016-10-11 15:40:00,8.443000,0,11.616000,0,13.052000,0,16.897000,0,12.947000,0,19.228000,0,0.066000,0,8.931000,0,13.667000,0,8.954000,0,11.386000,0,17.450000,0,5.647000,0,9.273000,0,9.374000,0,6.914000,0,23.913000,0,22.826000,0,3.915000,0
2016-10-11 15:45:00,8.450000,0,11.629000,0,13.072000,0,16.918000,0,12.964000,0,19.246000,0,0.066000,0,8.946000,0,13.683000,0,8.963000,0,11.397000,0,17.463000,0,5.656000,0,9.290000,0,9.385000,0,6.917000,0,23.926000,0,22.851000,0,3.916000,0
